"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000100154","ENSG00000100154",0.0935992916952721,23.7438864998672,5.36264583940403,6.25611350013284,0.0370266530534767,0.353003322719432,0.540134585658492
"ENSG00000100167","ENSG00000100167",0.11626368066216,0.125540935839921,7.59520700720908,5.87445906416008,0.0994693281925554,0.053227637995938,0.234829209477509
"ENSG00000100181","ENSG00000100181",0.0634863336484181,19.5686122687101,3.49988839341101,10.4313877312899,0.00887282033945391,0.783091484673826,0.858176977849109
"ENSG00000100201","ENSG00000100201",0.038998679060555,16.161082983458,9.56141842630891,13.838917016542,0.066436781286351,0.147948554337757,0.356789194451532
"ENSG00000100209","ENSG00000100209",0.01831987186918,22.6639856311257,2.19783878770854,7.3360143688743,0.00295261382038536,0.922075630638891,0.949472140784525
"ENSG00000100211","ENSG00000100211",0.0563474311826395,17.3871399816251,3.61330220926858,12.6128600183749,0.0485338762429612,0.252487589532999,0.451728537906723
"ENSG00000100216","ENSG00000100216",0.14511567755254,12.7061495333512,5.10664203235991,17.2938504666488,0.0704506400378315,0.131011831065019,0.337885622607845
"ENSG00000100218","ENSG00000100218",0.150873205324753,10.4513702179233,1.77389626741741,-4.45137021792329,0.108935512280881,0.0394157069577586,0.212048766392707
"ENSG00000100219","ENSG00000100219",0.143485300012973,14.5694370868936,5.06064708232072,15.4305629131064,0.138539498861604,0.0150482786278279,0.15772903055133
"ENSG00000100220","ENSG00000100220",0.162588329312409,13.5817317985317,5.37763146929298,16.4182682014683,0.20821496808349,0.0013123303795467,0.086256538221603
