"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000116539","ENSG00000116539",0.0395543026728565,22.5212175967623,8.68730523401506,7.47878240323769,0.0423258223285274,0.322579019154362,0.584192384511307
"ENSG00000116544","ENSG00000116544",0.315139646487838,0.521418187488648,5.69417947021139,5.47858181251135,0.132079224860272,0.0255737413271659,0.218653348882016
"ENSG00000116560","ENSG00000116560",0.0468087438957968,17.0602399161313,8.49628537812121,12.9397600838687,0.0841788708049948,0.102256419379707,0.378736629401041
"ENSG00000116580","ENSG00000116580",0.0632452995762354,20.9736265870779,6.13969089377628,9.02637341292214,0.0751750247045117,0.131409001956947,0.415580402292392
"ENSG00000116584","ENSG00000116584",0.0513203351096431,2.72512155047485,6.74959491418101,3.27487844952515,0.0197150698726065,0.589998813971417,0.761914061004281
"ENSG00000116586","ENSG00000116586",0.0676161747941852,11.7949328349766,3.45475844000648,-5.7949328349766,0.0301754588152295,0.447367016545099,0.667458526874585
"ENSG00000116604","ENSG00000116604",0.240437559476603,1.87449535671884,5.5750723002783,4.12550464328116,0.087812352211465,0.0922107572792504,0.364609468426853
"ENSG00000116641","ENSG00000116641",0.0224130956473974,20.9149541733561,7.62998778233206,9.08504582664388,0.013647459709189,0.692685168712566,0.82235851313882
"ENSG00000116649","ENSG00000116649",0.1363956366303,1.60049917145156,3.72468089394805,4.39950082854844,0.140968482633771,0.0199994069857083,0.197291447291447
"ENSG00000116652","ENSG00000116652",0.0343290699340259,13.7529551899273,3.77270629071176,16.2470448100727,0.0124446069909796,0.715284943367135,0.835289596144258
"ENSG00000116661","ENSG00000116661",0.133696578877132,5.34177326346293,6.02943573331929,0.658226736537069,0.106716715530362,0.0537597106090256,0.3009558896744
"ENSG00000116663","ENSG00000116663",0.172320609292754,4.69095519835059,3.00595848438477,1.30904480164941,0.17567847426086,0.00781889343533182,0.139701207883027
"ENSG00000116667","ENSG00000116667",0.0644226866131821,8.20078115854613,6.77675734128678,-2.20078115854614,0.0153975068924668,0.66164087054498,0.803269070175944
"ENSG00000116668","ENSG00000116668",0.061963479278118,15.0909831474453,4.87901062965147,14.9090168525547,0.0811862754503893,0.111127913182708,0.39151445569356
"ENSG00000116670","ENSG00000116670",0.0723023520284645,8.52293030299029,3.54291494890099,-2.52293030299029,0.0547776452103822,0.230211113087825,0.514791290972738
"ENSG00000116675","ENSG00000116675",0.146000866827054,13.6918216485868,8.62927633693871,16.3081783514132,0.120795689484071,0.0355956828559568,0.253334177428885
"ENSG00000116678","ENSG00000116678",0.0171642866028983,14.5837009648742,5.11997359689332,15.4162990351258,0.00206658481596889,0.944455316373125,0.966792322261072
"ENSG00000116679","ENSG00000116679",0.136018590203154,11.9842166113401,7.67295487498002,-5.98421661134007,0.0840278692351017,0.102707110241357,0.378929992566356
"ENSG00000116685","ENSG00000116685",0.0458725705875315,11.541991225506,4.26075579880154,-5.54199122550604,0.0364824736315684,0.378245270711024,0.622493584552187
"ENSG00000116688","ENSG00000116688",0.00754867641988609,4.31291032973449,7.28398808859258,1.68708967026551,0.00325269269548834,0.914324260214671,0.95053285584847
"ENSG00000116691","ENSG00000116691",0.254999455893045,4.6140699708906,3.56635664100068,1.3859300291094,0.415027729718288,0.000305402360196827,0.0900349650349492
"ENSG00000116698","ENSG00000116698",0.134551632189953,23.1155540246665,5.56133514469809,6.8844459753335,0.0440155732608111,0.308293304868647,0.574257152325196
"ENSG00000116701","ENSG00000116701",0.12154632854377,13.7148660599086,1.64368478918616,16.2851339400914,0.0313435577414057,0.43338966969104,0.656832786590572
"ENSG00000116704","ENSG00000116704",0.0499099501749777,16.7977344943022,5.46219536014346,13.2022655056978,0.0617505311464184,0.189838700112673,0.4764579830057
"ENSG00000116711","ENSG00000116711",0.0723726277674413,9.66671689006668,2.54992372459335,-3.66671689006668,0.00834598791461183,0.798253572911107,0.885088042291861
"ENSG00000116717","ENSG00000116717",0.106605672238164,12.6487215776775,3.38308442345179,17.3512784223225,0.0603291534937566,0.197233588329479,0.482616266415149
"ENSG00000116729","ENSG00000116729",0.0141110255905246,15.9190587877375,6.38952390664794,14.0809412122625,0.00130643717577472,0.963929905710728,0.978060886829914
